,REF_AREA,TIME_PERIOD,EPS,EPI,GCI 4.0: Energy efficiency regulation,GCI 4.0: Environment-related treaties in force,GCI 4.0: Renewable energy regulation,CCPI_SCORE,A01T03_Domestic,A01T03_Foreign,B05T09_Domestic,B05T09_Foreign,C10T12_Domestic,C10T12_Foreign,C13T15_Domestic,C13T15_Foreign,C16_Domestic,C16_Foreign,C17T18_Domestic,C17T18_Foreign,C19_Domestic,C19_Foreign,C20_Domestic,C20_Foreign,C21_Domestic,C21_Foreign,C22_Domestic,C22_Foreign,C23_Domestic,C23_Foreign,C24_Domestic,C24_Foreign,C25_Domestic,C25_Foreign,C26_Domestic,C26_Foreign,C27_Domestic,C27_Foreign,C28_Domestic,C28_Foreign,C29_Domestic,C29_Foreign,C30_Domestic,C30_Foreign,C31T33_Domestic,C31T33_Foreign,D35_E36T39_Domestic,D35_E36T39_Foreign,F41T43_Domestic,F41T43_Foreign,G45T47_Domestic,G45T47_Foreign,H49_Domestic,H49_Foreign,H50_Domestic,H50_Foreign,H51_Domestic,H51_Foreign,H52_Domestic,H52_Foreign,H53_Domestic,H53_Foreign,I55T56_Domestic,I55T56_Foreign,J58T60_Domestic,J58T60_Foreign,J61_Domestic,J61_Foreign,J62T63_Domestic,J62T63_Foreign,K64T66_Domestic,K64T66_Foreign,L68_Domestic,L68_Foreign,M69T75_Domestic,M69T75_Foreign,N77T82_Domestic,N77T82_Foreign,O84_Domestic,O84_Foreign,P85_Domestic,P85_Foreign,Q86T88_Domestic,Q86T88_Foreign,R90T93_Domestic,R90T93_Foreign,S94T96_Domestic,S94T96_Foreign,T97T98_Domestic,T97T98_Foreign,GDP,TRADE,INTEREST_PAYMENTS,OIL_RENTS,FINANCIAL_DEVELOPMENT
34,AUT,2020,3.3055556,52.01566426758101,,,,44.74,866.392,545.0693,573.2258,579.1765,2926.5501,2037.3263,944.1417,724.7922,1248.3228,951.7462,1158.3118,1535.344,1196.8633,242.8001,2748.3793,2508.0399,688.7555,1549.8145,1374.8655,1243.3338,969.4177,1016.5694,2580.3694,1894.0517,2109.121,1441.0647,1230.8615,2162.1211,1531.1795,2840.3053,2607.7093,3830.1324,1241.316,6416.2079,984.4708,1108.3676,1843.3622,1387.9845,2340.2562,672.5761,4174.2409,1261.934,3250.0003,4328.1033,1774.6631,803.67,284.213,219.5976,779.2963,585.4868,936.3362,779.594,677.6578,517.2166,0.0,804.3547,952.3596,602.7769,784.0026,885.7722,1689.545,1480.1068,1381.217,1177.9886,1067.7402,752.7981,2271.0202,1511.7907,1051.1147,1080.0629,0.0,0.0,0.0,460.4689,1195.6931,769.2799,0.0,552.3268,791.4512,551.4307,0.0,0.0,48716.40989,99.9482141095975,3.08426089791633,0.0172756920777442,0.621
35,BEL,2014,2.9444444,60.50245801665705,,,,64.65,122.8984,184.3597,180.6756,72.1871,2591.3552,4222.5375,458.8301,273.9327,91.8176,646.4643,623.6243,1736.5173,259.78,22129.4386,371.8805,9997.1239,257.7698,3676.2072,306.678,949.543,385.0232,2357.5663,996.8744,7125.3465,238.5113,1263.9334,371.8848,286.9191,229.7598,822.2215,260.0869,2431.6334,568.728,8713.7859,139.8246,352.107,117.6332,1350.224,831.3223,2045.7671,951.3966,803.156,764.9146,11733.199,999.714,324.8795,36.8805,720.0052,96.0936,733.3017,437.8141,1477.8795,243.4041,461.3802,204.2741,340.5396,246.4947,310.5993,747.3409,1103.1079,97.6465,1253.9205,451.7118,1041.8135,118.2196,89.3283,1015.1588,6408.4548,100.2583,5851.4839,0.0,0.0,44.5768,0.2669,112.914,49.2288,119.1529,37.9239,91.9498,63.5592,0.0,0.0,47995.7787,158.571610953523,6.98614788452464,0.048118822461714,0.641
36,BEL,2015,2.8333333,59.12019426744531,,,,61.89,96.6154,165.9673,62.966,40.8114,1947.0954,4187.9571,340.8632,301.4724,72.2183,566.825,518.6459,1102.5497,1260.0094,9021.3067,376.767,7743.2011,306.5475,3519.7508,293.3825,964.8949,206.4552,1624.9205,725.7837,5500.867,162.7313,1072.8273,404.3856,348.3443,194.068,532.7848,223.9984,1860.0191,735.4213,6078.9938,107.2429,324.3507,105.1604,1683.0931,599.5916,1165.67,656.0677,1121.0439,471.3024,9793.3759,798.0116,405.9054,407.4654,163.3027,76.3311,690.13,358.4408,1177.2304,223.5441,436.6946,171.6103,287.2338,222.4984,259.4568,729.4583,1009.9084,108.077,869.8065,395.8782,1032.0721,111.7645,106.3928,1019.2322,5079.5404,121.7608,4106.4287,0.0,0.0,43.0594,2.01,102.2746,56.4913,97.0155,38.2774,73.4736,57.2243,0.0,0.0,40893.80454,155.068682045926,6.59931659134092,0.0157279649794816,0.684
37,BEL,2016,2.8888888,57.8935274170862,,,,68.73,98.3622,159.2678,60.2605,40.0433,1858.5188,4319.5824,301.6576,204.345,94.2223,494.0436,478.1042,1027.7735,72.174,9155.0292,395.2318,6084.0652,297.7352,3619.4343,409.9942,977.2496,259.3442,1196.1286,491.0199,5575.6406,205.836,878.4828,443.4677,333.8208,204.7389,337.3383,324.6848,1463.84,611.3721,5976.3428,272.0339,524.6191,143.8421,1635.8789,473.4733,1278.5785,652.2215,629.5305,837.6942,8335.9503,1305.5348,292.5194,436.9009,441.5717,150.768,456.9869,413.3624,876.6095,326.1258,367.105,176.5627,202.9059,179.3012,239.5521,756.63,902.0844,136.1911,852.6906,412.9189,1024.1088,127.0191,102.2412,1042.3554,6468.884,160.3639,3822.6681,0.0,0.0,44.439,3.6117,103.571,50.5486,103.278,40.1582,76.9225,56.3757,0.0,0.0,41854.54983,159.057696611945,6.42310251282992,0.0115678220486407,0.648
38,BEL,2017,2.9444444,56.31933190182066,,,,62.08,107.8511,165.6806,71.294,47.6946,2167.6514,4609.9801,317.8924,119.8135,128.6573,527.5586,534.9722,1165.7494,84.312,11722.6626,469.9359,7434.2365,271.2936,4396.7864,484.8323,945.4748,235.6827,1383.6444,697.089,7318.3,243.5512,624.6021,462.4602,399.4982,255.2726,381.3913,371.5106,1816.3868,716.521,6074.3287,128.9529,316.3948,144.3373,1428.5574,594.2689,1449.9905,870.1341,1567.7562,798.2148,9519.6294,1118.6793,388.4117,383.6126,214.0548,119.6348,617.1781,564.5488,881.6187,421.5258,414.3876,197.9482,170.8701,210.8568,215.3506,694.4198,914.7717,178.1871,765.6698,555.9853,1172.3276,133.2943,98.9669,1780.5722,2574.2043,414.7508,2373.7709,0.0,0.0,50.2197,6.4622,121.4793,61.3984,117.1307,41.3645,85.3677,60.0035,0.0,0.0,44035.32394,166.904078237791,5.54181713848729,0.0205164347675808,0.688
39,BEL,2018,3.0,53.02787560157238,,,,49.6,223.901,191.7669,100.819,67.2019,3358.9265,5390.1427,517.2875,112.5985,258.6105,500.8906,498.5953,1292.5925,238.2961,14420.7079,995.3558,8451.2944,338.7036,4749.0658,799.641,1021.0403,442.7491,1551.2921,1619.3119,6403.8925,868.8221,516.5637,540.9299,279.1062,294.6353,478.1263,707.881,1844.4991,921.9686,5047.2827,128.6552,247.8288,210.2356,1507.2466,872.9799,1839.1947,3741.8953,1373.1932,1793.0139,11207.6937,1783.8629,506.9662,478.8051,630.1078,90.5395,957.8539,1358.1051,1123.7836,317.6811,556.0109,656.8521,220.7232,513.3698,333.5168,633.366,923.0972,615.7321,1256.0718,982.0722,1241.0397,560.1042,87.4903,5039.9579,4437.6413,585.0897,4350.5914,0.0,0.0,238.9615,4.3192,514.9067,82.6617,318.2787,52.1636,203.4764,72.6865,0.0,0.0,47487.21004,168.277692877218,4.88758193488278,0.029217776231573,0.665
40,BEL,2019,3.2222223,52.84574613335746,72.77,89.66,68.71,50.63,238.6381,172.7216,52.8819,44.3649,2118.8691,4390.4633,246.7199,138.1148,153.6253,408.0386,394.3638,1084.3396,88.1732,16255.3939,399.7193,5761.704,300.7733,4381.326,383.207,959.9315,210.778,1016.3433,1057.0697,5051.6733,224.2138,468.8434,458.7524,322.1428,178.2128,495.5642,269.7039,1734.8099,593.2908,6131.8015,64.2555,274.0184,88.8045,1378.2046,668.6966,1952.7666,3254.5425,1331.6896,740.5499,8946.1449,925.7938,463.184,261.5307,728.0329,64.9029,1042.6382,365.0479,1245.5466,556.7762,248.0106,169.7858,235.7435,185.3599,289.0348,775.0052,835.1683,196.5647,1491.8275,192.8423,1109.0953,89.3445,59.4215,8598.7499,2060.2342,252.0589,3900.5468,0.0,0.0,37.1161,1.1057,85.4852,72.5686,102.0421,46.0368,60.6839,66.8786,0.0,0.0,46716.62275,165.46547893199,4.73353844242441,0.0271254076077426,0.658
41,BEL,2020,3.4444444,52.48495936145122,,,,45.73,917.6365,767.7178,638.2724,522.4348,4412.2326,4871.0394,1002.1101,713.1461,967.6296,837.7768,960.437,1560.1263,776.6645,10504.9776,1579.8058,6439.4804,915.1924,4984.8798,1317.6272,1528.2233,1023.8034,1774.2593,1572.8535,5728.5473,1174.1257,1365.6296,1174.8862,1018.5983,904.0891,1085.4437,1170.7265,2708.4528,1070.6863,6470.7752,677.9549,774.3432,918.0838,1972.6777,1745.2219,2234.6125,3567.9892,1917.6438,3001.4827,9191.0698,2633.3869,888.2072,934.0822,549.1668,661.7812,1106.2963,1983.1928,1748.4469,1165.4795,699.4797,1318.876,731.4747,1168.4502,884.0634,1142.8857,1596.9385,1469.7887,2769.1721,2470.5058,1701.646,1580.3427,549.6955,6203.0458,4093.6036,1334.1873,4725.2829,0.0,0.0,898.7425,355.1788,1258.3637,643.6193,919.8003,549.803,865.0179,638.6451,0.0,0.0,45906.28758,156.950121282783,4.73452806027069,0.0147576977551149,0.641
42,BGD,2014,,22.218311567374347,,,,,89.2311,8.5221,55.1406,29.2258,343.0231,60.0759,2352.789,109.2434,0.2923,0.1334,25.9052,13.5842,6.6463,7.217,87.9846,76.6036,64.996,50.7443,440.6998,94.6633,172.4499,46.6385,330.6906,71.5405,15.91,15.0228,10.7291,33.7449,57.3838,39.1946,1.7253,12.3288,0.8544,10.5828,55.6588,26.7811,27.7784,14.9655,128.1565,21.5056,450.1341,44.7459,374.0174,72.665,135.7135,13.8107,429.6052,29.9503,146.3505,29.2051,73.2592,23.511,11.853,1.9396,27.8357,7.8453,58.9143,10.6041,92.0218,8.4671,23.1662,10.2655,151.184,48.2263,31.4026,2.7786,109.2852,19.4669,73.4332,16.7298,0.0,0.0,10.9182,0.102,18.7299,1.594,25.5168,2.1903,23.5342,2.0069,0.0,0.0,1094.461997,44.5140801968096,18.4370651150336,0.0959581611484122,0.255
43,BGD,2015,,21.488075379398726,,,,,94.0695,11.6292,69.3331,39.9473,395.0456,80.467,2367.249,140.6105,0.4707,0.2676,26.0705,16.4239,4.1195,5.3499,81.8959,85.2237,63.8264,63.3123,428.7269,126.0143,187.6709,62.1548,350.453,86.2016,16.0833,18.669,8.4661,37.377,50.5874,42.5715,1.3565,14.7453,0.8991,11.9617,71.9091,35.0345,26.8888,17.5962,135.3355,27.0836,463.2507,55.5985,420.9114,82.0082,161.203,21.2301,526.5523,42.3776,160.4328,38.3302,82.0493,35.3552,15.2056,2.8567,30.3784,11.3304,59.6823,12.122,88.236,8.723,25.0844,12.8717,143.6742,45.5622,29.8828,3.0563,118.1228,22.9399,80.4455,20.418,0.0,0.0,10.7026,0.1357,17.8766,1.8999,26.0297,2.8351,22.2809,2.4226,0.0,0.0,1224.386477,42.0859963070382,20.4265885640651,0.0516183234195442,0.246
44,BGD,2016,,20.42842279523152,,,,,77.3819,9.7932,61.2393,35.2102,357.4447,75.6301,2492.2555,153.171,0.3336,0.1733,32.7336,20.526,3.0243,3.8822,88.6643,84.8511,66.0943,66.8531,455.247,136.0817,177.8415,60.3982,335.7815,89.8903,16.2822,19.9971,12.1351,48.3475,61.3923,50.5206,1.7053,17.2974,0.9842,13.2077,82.1901,38.5115,29.8642,21.8615,106.9606,21.4994,464.9029,58.4779,415.7427,88.8627,127.2449,16.1365,505.7204,39.838,135.1087,33.8418,77.0558,31.4837,13.9715,2.5569,26.4787,9.3049,73.9108,13.8487,108.8679,7.7729,23.9481,12.3966,163.9526,54.4526,32.3365,3.7133,115.2982,22.8293,76.617,17.8717,0.0,0.0,10.3158,0.1284,17.6949,2.0115,26.8387,2.9612,21.1922,2.4933,0.0,0.0,1649.283809,31.3341501346142,18.4590815688377,0.0314940256004778,0.25
45,BGD,2017,,20.02715955923418,,,,,81.7345,10.2727,58.6063,32.3505,422.1944,87.898,2562.4335,155.9045,0.2981,0.1561,29.581,18.0588,2.1491,2.7175,85.3733,79.1838,62.0152,64.3179,478.9552,141.1799,180.0649,60.1173,352.9201,96.1388,17.3236,20.2614,11.7568,48.3672,71.6185,56.4713,1.6954,16.3884,1.0681,12.9929,71.282,35.7171,29.004,20.1066,104.5678,20.7861,480.3698,55.1217,394.1311,80.6225,139.6828,16.8075,513.4437,40.0234,147.8812,34.3883,69.6599,27.4835,12.2276,2.2599,28.6025,10.3138,58.5007,11.4952,94.7557,6.4168,24.2156,11.6211,164.8366,52.2424,33.9998,3.7893,118.1203,21.8068,77.2231,17.0952,0.0,0.0,10.6304,0.125,17.9881,1.8018,26.861,2.6975,22.0517,2.3144,0.0,0.0,1811.082217,29.9997306724343,18.7004546302975,0.0460395273977644,0.284
46,BGD,2018,,20.934219375366055,,,,,326.4074,14.6004,101.1612,56.0217,476.3934,92.1633,3054.5658,183.8095,2.0798,0.9204,35.8076,22.9793,12.2385,12.1335,103.291,103.3784,72.6461,82.895,624.3977,171.1409,303.378,86.2653,412.8903,114.446,34.9886,26.7125,17.501,55.3778,75.7818,64.8214,5.6806,22.732,4.5104,18.8387,88.0991,47.9543,54.3849,27.5185,247.0865,43.6281,977.0534,72.5464,622.3682,95.5931,290.0938,26.8922,508.4407,45.7203,307.0962,47.0302,128.2147,34.8252,20.3607,5.2912,93.2404,13.179,79.637,18.7067,92.7316,11.5378,34.6911,17.0836,215.1525,66.0374,113.5149,7.6286,202.3167,31.0474,132.9949,23.6836,0.0,0.0,39.387,1.4034,79.054,4.8553,74.7914,7.0265,69.317,6.0431,0.0,0.0,1965.243727,32.5146317240884,18.0722402064144,0.0613027609024662,0.251
47,BGD,2019,,20.92509934673059,28.92,68.97,42.29,,99.2699,15.1182,110.5614,73.4708,650.2735,130.5424,3146.1739,200.8967,0.4087,0.2097,40.807,21.577,15.6993,21.4183,124.9789,112.6946,102.8419,79.3617,634.3402,189.6447,299.1442,108.4035,529.7462,143.681,20.6714,25.2345,17.1734,58.9701,89.786,66.0091,2.5697,19.886,2.0258,17.2253,157.5428,50.2544,37.6884,26.2261,309.2724,70.1143,682.209,84.8847,482.6184,106.8579,192.3245,21.1406,659.755,48.4086,196.1395,47.3742,80.9732,28.8665,15.2412,2.8328,25.9197,8.6748,89.3037,11.3051,112.9645,6.7681,31.9123,11.7519,205.1678,69.9657,33.7723,4.4418,142.9808,30.0486,82.5436,21.3693,0.0,0.0,8.2602,0.167,12.78,2.2376,24.6016,3.3769,17.0643,2.791,0.0,0.0,2129.79897,31.5780544912404,19.0400358921353,0.0401609167939213,0.247
48,BGD,2020,,21.14419651026349,,,,,1328.2839,225.5315,540.9118,396.874,1292.6616,486.1579,3983.1051,504.5149,112.0561,48.8229,375.8684,277.8047,174.0275,115.1716,475.9293,420.4969,483.3988,414.8831,1157.8985,563.6094,859.0917,482.9005,840.9016,441.7802,344.2704,255.3015,342.9059,336.4445,451.2755,364.3991,229.0587,220.4936,209.2842,201.978,489.5303,349.0438,422.5381,293.3262,706.5785,386.9557,2487.9182,488.6213,1329.2549,566.3696,905.6098,347.9208,1056.3691,316.8562,954.9889,355.6285,657.1133,371.5254,345.057,185.896,628.9136,226.441,559.6145,336.5443,589.6403,319.3714,471.6735,331.6114,682.7359,431.7921,616.9012,230.8495,772.4351,427.064,638.0736,365.6196,0.0,0.0,478.6293,80.6875,583.7994,193.1404,555.4194,249.7594,543.4317,229.3974,0.0,0.0,2248.850788,26.271447376215,21.0903642354009,0.0164788319009585,0.244
49,BGR,2014,,52.0089565707867,,,,54.87,53.6033,15.1363,9.6322,268.7782,289.8555,340.9196,114.9114,372.1559,14.931,41.1439,96.4382,92.4634,968.0259,349.694,219.3297,331.6503,65.9961,58.0664,148.1504,243.8731,41.5445,261.4989,205.6545,1580.7718,120.1641,111.1428,24.9561,86.6781,84.3741,469.0384,129.6991,236.2689,16.9881,250.669,71.8912,11.8352,90.109,92.5919,255.8659,641.8773,379.0357,241.0742,376.9535,464.559,219.7317,278.4656,40.1569,20.302,58.5198,2.9485,57.6466,97.8182,7.4013,25.5216,28.5484,52.6946,31.1693,31.3125,31.8339,66.204,53.3097,72.2594,34.6419,89.3273,28.8049,53.1584,80.5343,189.1733,75.3648,52.0636,0.0,0.0,11.2344,8.0976,17.3854,34.9253,29.0148,12.2811,13.049,12.2622,0.0,0.0,8069.600057,130.248377115245,2.47530571753232,0.0309655080286577,0.349
50,BGR,2015,,50.99776664855185,,,,54.05,53.2313,17.9523,10.0178,233.6065,276.7759,287.9726,116.6922,271.9323,15.3201,34.8584,87.7563,77.7211,679.6294,34.3306,160.7941,328.4474,63.4537,60.8544,143.5868,209.6172,49.4049,226.4449,210.6114,1641.9471,125.2399,124.169,28.2657,95.2477,102.6373,367.5136,124.4484,234.7255,11.1383,308.6384,73.4331,0.2712,85.8395,81.6614,246.9558,480.9529,301.3048,133.6679,233.3558,336.7896,156.2915,202.0174,13.2026,14.7801,28.9802,1.9432,55.9169,109.7736,7.0315,24.226,22.5854,39.0277,20.2862,22.8546,39.152,74.4409,51.1378,80.1615,25.5375,88.4891,22.3667,43.9145,74.0279,167.8347,65.2251,56.7537,0.0,0.0,9.9408,7.6463,14.0238,32.2382,30.0283,15.7724,8.1915,56.6693,0.0,0.0,7268.654455,126.73664221295,2.64863407440941,0.0148484893305972,0.362
51,BGR,2016,,51.731168473167486,,,,53.85,54.0191,16.7139,11.9535,261.6611,304.6528,316.2115,112.1714,254.4929,17.3252,37.2868,84.591,88.2889,531.6573,100.0916,154.848,284.8238,69.6715,38.8182,136.1417,221.0796,42.8838,219.6924,236.2175,1480.7923,128.3715,109.8159,29.8117,106.4048,95.5672,398.9893,114.1445,231.0759,9.4742,315.6777,67.672,0.2823,86.9462,75.0196,235.3596,667.3241,223.1834,65.8633,233.8427,353.1463,157.7904,203.9961,18.9712,4.262,23.932,1.9235,60.9021,110.0177,8.7911,23.9244,26.6114,37.3929,15.6097,19.0277,39.4306,63.3004,49.1242,70.737,28.8017,86.6701,31.3254,40.6688,74.3216,143.5255,65.7395,56.4908,0.0,0.0,9.3064,7.4067,14.479,33.3269,32.6372,17.3399,7.9849,43.455,0.0,0.0,7822.499233,122.805514356513,2.59567611548725,0.0107367793608996,0.37
52,BGR,2017,,47.644481525695184,,,,53.06,68.2,19.8717,14.3228,318.4793,386.2277,374.9765,141.2816,282.6826,21.4982,44.963,99.4199,96.2222,695.3154,163.5001,178.4779,313.3263,66.9886,72.7788,161.1967,271.5338,47.0655,232.8445,301.3973,2107.8116,141.3951,122.1612,40.1077,141.2884,112.0528,456.8429,137.4153,279.275,10.1655,342.393,73.5261,1.574,100.7076,94.0714,246.8994,627.8004,269.9659,62.7023,265.3145,398.6849,174.3556,219.8618,25.3669,4.5045,24.626,2.0377,68.9076,119.7088,10.4578,27.5253,33.428,37.3881,17.4754,21.7498,41.9075,73.0939,52.981,80.6754,38.2988,92.8525,32.2741,66.1598,80.5525,156.4453,73.483,65.9565,0.0,0.0,11.1273,7.7606,17.5609,41.2571,39.099,20.542,8.4325,53.1025,0.0,0.0,8696.689304,129.634429048004,2.35860196008974,0.0150539945411986,0.373
53,BGR,2018,,46.62561941278866,,,,45.35,108.1859,26.7896,27.6992,396.672,495.4807,354.7887,175.189,330.5096,36.501,58.501,104.8452,109.4491,717.9054,202.0794,201.5777,376.9444,78.1552,101.2425,198.0208,322.9167,64.9695,322.7561,356.159,2578.3248,217.5191,147.8455,59.0195,227.9027,122.2277,589.4495,157.6989,352.5781,22.8752,493.2466,98.0362,8.6458,165.9643,168.0612,259.7637,464.324,536.3874,63.0794,421.5171,479.6115,353.4409,287.0218,18.665,6.7773,48.7336,45.0834,105.7095,150.8595,19.0802,35.7809,107.6523,69.0335,25.2269,35.3008,23.9528,124.7828,79.2706,126.6559,68.6451,106.5673,90.4075,99.2952,116.5682,180.0,117.0561,84.8101,0.0,0.0,24.6824,15.8908,34.2203,59.1853,76.8739,26.2822,20.5589,53.0558,0.0,0.0,9849.383972,129.166502930632,1.81354943511323,0.0215683047004454,0.371
54,BGR,2019,,50.32686598495485,71.69,93.1,82.57,48.11,49.4003,24.0092,14.222,229.7113,464.8294,407.4151,142.039,347.5661,19.6997,52.2421,100.3152,134.9272,838.7196,246.2243,217.8404,332.1642,77.8004,85.4372,177.9237,339.4119,44.3802,410.4107,262.5763,1965.1842,109.3392,117.7534,71.0647,131.8337,102.8007,514.524,141.7913,326.0558,14.2924,415.2005,111.4796,12.057,99.0399,142.9449,222.8604,544.7343,270.4468,67.9028,269.4575,458.6383,163.5057,199.7501,37.5068,4.2797,13.9842,24.6604,72.8788,144.4585,12.8108,21.6913,26.9381,47.5588,27.0668,17.3856,16.9691,105.8548,60.4463,101.646,49.2862,91.5243,22.3732,52.6049,78.5666,180.5674,68.5081,69.9109,0.0,0.0,8.0572,8.5981,14.8854,57.044,35.6125,25.84,8.9043,80.4779,0.0,0.0,10353.72046,125.260418346411,1.47954217589571,0.0184983412131835,0.373
55,BGR,2020,,56.30626720180557,,,,40.12,723.9027,476.6159,515.0985,802.2206,1209.8762,931.1407,726.5544,761.036,495.5062,454.9045,607.9347,566.2777,863.2448,479.5113,732.3682,774.2689,564.7307,495.1427,759.4659,799.9247,696.5374,807.6476,800.0569,2581.9556,746.8258,538.3449,544.2444,553.1754,699.604,938.6364,666.4414,771.5333,533.9483,957.5373,633.923,372.7607,741.5112,641.6748,829.6427,900.8457,1489.4283,655.9686,1123.1542,961.992,897.887,711.5635,369.189,178.8563,436.4413,348.3762,701.0461,660.7598,477.5729,414.2482,645.1744,487.7236,542.5257,422.7292,513.7728,544.9991,610.6098,539.8623,594.5894,521.8733,619.5943,508.4012,706.0809,706.5759,722.9796,613.9036,0.0,0.0,542.965,413.6014,624.8805,552.832,624.4562,497.6574,517.8527,511.8206,0.0,0.0,10760.21198,110.423899846249,1.49985098350884,0.0096733360627292,0.377
56,BLR,2014,,35.93015643563755,,,,56.48,65.6294,10.8438,52.4088,60.837,765.667,132.6022,292.4523,31.1676,49.4869,12.2491,227.2555,47.0663,1896.4997,326.4777,1005.3453,313.755,93.9454,87.5661,280.4879,119.3949,165.6021,67.7295,470.0254,126.9398,124.9589,55.3512,152.9078,188.4066,232.6389,120.0749,395.0621,186.485,422.2265,232.3917,86.5761,35.875,132.1808,44.5987,458.052,121.8034,356.0717,58.4902,290.514,79.1051,38.281,6.3059,132.8982,19.909,28.9561,9.3234,22.3888,12.4121,3.7366,2.2887,25.4165,8.6299,36.8546,8.7283,67.1611,8.2387,27.0507,13.9612,97.4632,39.8793,24.5637,3.4344,102.6169,26.3172,35.2633,10.251,0.0,0.0,7.9202,0.1847,15.344,2.7018,12.1783,2.5957,12.7633,2.0428,0.0,0.0,8341.318093,110.651424367582,3.11598379564113,0.734771849347757,0.164
57,BLR,2015,,39.51666642383472,,,,54.54,55.766,10.22,36.3837,45.7693,731.3404,161.4123,203.0282,28.9814,37.4193,10.6729,154.7266,40.1861,1186.8013,223.7636,876.3411,322.9939,63.3458,65.6677,163.4333,90.8694,106.6483,57.0354,309.445,101.3705,73.6468,38.8423,106.7296,146.8488,146.803,102.4131,243.7811,154.4697,276.6356,159.4766,61.8235,23.738,92.5965,35.365,382.8014,125.9658,224.157,44.1244,211.4183,67.6684,29.8616,5.4584,103.8372,18.1791,22.6336,8.6096,17.6244,10.3137,2.6565,2.0276,20.883,6.8334,27.6523,6.9554,59.7549,6.6889,21.9743,12.9311,72.313,38.629,18.3882,2.8168,77.0972,24.6619,26.6878,9.161,0.0,0.0,6.2535,0.1679,12.9586,2.4816,9.2216,1.996,9.3074,1.888,0.0,0.0,5967.055951,115.914826201946,4.80807704411736,0.439126030844868,0.16
58,BLR,2016,,42.33742929598519,,,,51.18,54.9733,10.2528,41.9897,49.5302,563.8461,136.4256,209.34,31.9459,39.9258,11.5986,141.6931,40.635,877.4552,191.0052,763.1229,304.0347,56.7187,62.9615,133.4529,83.6405,100.2119,57.8477,263.8576,101.0073,69.882,40.6439,98.1442,140.1193,145.4753,106.0513,239.6544,160.4334,262.8984,166.1936,52.5839,25.9891,90.6366,39.7277,348.5434,122.3744,210.8481,45.2,234.8719,83.3506,50.1836,10.5201,169.3239,28.2641,43.2813,17.7751,19.7044,13.4469,3.681,2.7717,20.3815,6.7261,30.33,8.0944,75.3912,8.4646,17.6999,15.013,73.4038,41.6064,19.8746,2.9524,77.688,26.1646,31.1436,11.6583,0.0,0.0,7.7515,0.2144,12.9431,2.7765,10.4371,2.4752,10.0721,2.547,0.0,0.0,5039.775609,125.209322899662,5.69444863929591,0.386692377932086,0.167
59,BLR,2017,,44.99549495924557,,,,46.86,67.2207,11.9915,45.7493,59.8347,647.5934,150.9007,268.1585,38.7938,46.1441,13.2241,171.8529,44.6688,1252.0238,250.1829,991.7656,369.1079,67.2045,75.8175,160.8157,93.1979,133.3362,72.371,359.6125,127.3326,89.4735,50.7682,126.006,173.3663,184.4806,124.2405,316.1396,188.3834,330.5966,193.2507,74.4108,28.7846,112.1229,47.865,386.838,129.7223,236.8801,51.3238,267.1663,89.7225,67.3384,14.1038,226.507,35.4756,58.1016,23.5971,24.8467,16.0138,4.6487,3.336,24.834,7.8749,34.4623,8.5067,84.27,9.4725,28.9071,17.7877,83.7573,45.5601,23.5379,3.4802,91.2501,29.2162,35.7348,13.2454,0.0,0.0,9.6981,0.2814,16.1538,3.0376,12.4281,2.7861,12.0895,2.9143,0.0,0.0,5785.544919,133.367754723012,5.38393529877477,0.509192771843037,0.156
60,BLR,2018,,44.344210555703924,,,,56.38,189.3495,19.1362,69.1012,77.1271,767.7011,163.165,348.1531,51.3946,84.3641,21.1136,198.5629,58.6962,1392.9758,285.4841,1185.178,442.2234,70.9629,92.7678,213.0736,117.7613,186.7632,90.1397,413.8207,149.4901,131.2724,67.2712,135.1162,202.9312,203.2497,143.1739,375.413,220.3252,334.5796,229.5519,75.7055,45.5889,188.6122,59.5076,564.7114,169.2543,496.9905,67.167,440.7068,107.6295,144.71,25.8103,245.7185,47.1756,120.2934,35.2884,45.7618,27.8375,11.8575,7.8899,82.2212,16.77,47.4721,17.5882,87.4935,19.2169,42.9535,30.2427,111.6683,53.0197,68.0959,8.8925,158.9204,40.7596,69.1993,24.2577,0.0,0.0,22.6519,2.4581,31.3856,8.1391,26.9199,8.717,23.3872,8.5481,0.0,0.0,6360.037502,139.393736250171,5.17258744119016,0.81482381135107,0.153
61,BLR,2019,,44.98832679004206,,,,53.31,53.1447,14.4519,48.7081,79.2607,685.6419,167.0942,291.4762,51.1729,44.7763,15.2896,212.2983,58.9817,1446.4583,303.5781,1201.9862,477.0535,82.1841,91.3548,188.1603,120.7748,142.3666,91.1933,415.4911,161.5202,95.9727,76.4319,147.7217,198.2951,206.9857,152.5677,377.947,225.5843,394.1473,222.4026,86.5098,52.5316,120.4717,57.3634,543.1388,185.5759,250.49,63.043,303.9663,113.2167,62.3435,15.8298,255.7684,43.3691,59.325,27.6816,22.7173,24.4287,5.1314,3.8622,20.5221,13.0261,42.9712,12.2042,93.2734,14.969,34.4485,32.8885,89.2525,52.1377,19.601,4.2508,102.5778,39.8016,36.0661,20.5513,0.0,0.0,7.2281,0.3169,11.9336,3.6993,11.2935,3.4869,12.0335,3.479,0.0,0.0,6837.773396,130.850406102184,4.95858653103866,0.652174604477283,0.16
